JEDN.EWID.;OBRĘB;DZIAŁKA;ARKUSZ;POW.DZ.[ha];NUMER JRG;CHAR.WŁADANIA;UDZIAŁ;GRUPA;UŻYTKI - SYMBOL;UŻYTKI - POW.[ha];DOKUMENT - SYGN.;DOKUMENT - RODZAJ;AKTUALIZACJA UW.;Wartość zł;Wartość drogi;Wartość rowy;Wartość B-RV;Wartość B-RVI;Wartość N;Wartość RIVa;Wartość RIVb;Wartość RV;Wartość RVI;Wartość B-RIVa;Wartość B-Ivb;Wartość Wp;Wartość B;Wartość ŁIII;Wartość ŁIV;Wartość ŁV;Wartość ŁVI;Wartość PsIII;Wartość PsIV;Wartość PsV;Wartość PsVI;Wartość LsIII;Wartość LsIV;WartośćLsV;WarośćLsVI;Wartość Ba;Wartość Bp;Wartość Bi;Wartość Ws;wartość K;Wartość Lz-RIV;Wartość Lz-RV;Wartość Lz-RVI;Wartość S-RV;Wartość B-ŁIV;Wartość S-ŁIV;Wartość S-ŁV;Wartość Lz-ŁIV;Wartość B-PsVI;Wartość S-PsV;Wartość bz;Wartość Wp;Wartość Wsr;pow. zabudowy;aktualne wyk;plan;przeznaczenie w planie lub studium;uwagi;wartość szacunkowa została określona przez: ……………..skład komisji
POKÓJ;POKÓJ   0014;356;1;0,212;201;właściciel;;4,1;W;0,212;G.IV-7227/541/92;DECYZJA WOJEWODY;;1378;0;1378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;85;1;0,12;201;właściciel;;4,1;W;0,12;G.IV-7227/541/92;DECYZJA WOJEWODY;;780;0;780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;871/247;1;0,0282;420;właściciel;;4,1;W;0,0282;G.IV-7227/541/92;DECYZJA WOJEWODY;;183,3;0;183,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;9;6;0,207;201;właściciel;;4,1;W;0,207;G.IV-7227/541/92;DECYZJA WOJEWODY;;1345,5;0;1345,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;POKÓJ   0014;901/107;1;0,0276;679;właściciel;;4,1;W;0,0276;74091;Księga wieczysta;;179,4;0;179,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;49;1;0,01;5;właściciel;;4,1;Bi;0,01;G.IV-7227/529/92;DECYZJA WOJEWODY;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;rezerwa do sprzedaży;sprzedaż;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;102;1;1,4;33;właściciel;;4,1;dr;1,4;G.IV-7227/529/92;DECYZJA WOJEWODY;;28000;28000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;104;1;0,18;33;właściciel;;4,1;dr;0,18;G.IV-7227/529/92;DECYZJA WOJEWODY;;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;108;1;0,03;33;właściciel;;4,1;dr;0,03;G.IV-7227/529/92;DECYZJA WOJEWODY;;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;112;2;0,45;34;właściciel;;4,1;dr;0,45;G.IV-7227/529/92;DECYZJA WOJEWODY;;9000;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;31;1;0,45;33;właściciel;;4,1;dr;0,45;G.IV-7227/529/92;DECYZJA WOJEWODY;;9000;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;34;1;0,26;33;właściciel;;4,1;dr;0,26;G.IV-7227/529/92;DECYZJA WOJEWODY;;5200;5200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;51/1;1;0,4213;34;właściciel;;4,1;dr;0,4213;G.IV-7227/529/92;DECYZJA WOJEWODY;;8426;8426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;51/3;1;0,0585;34;właściciel;;4,1;dr;0,0585;G.IV-7227/529/92;DECYZJA WOJEWODY;;1170;1170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;62;1;0,1;33;właściciel;;4,1;dr;0,1;G.IV-7227/529/92;DECYZJA WOJEWODY;;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;68;1;0,35;33;właściciel;;4,1;dr;0,35;G.IV-7227/529/92;DECYZJA WOJEWODY;;7000;7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;7;1;0,47;33;właściciel;;4,1;dr;0,47;G.IV-7227/529/92;DECYZJA WOJEWODY;;9400;9400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;85;1;0,09;33;właściciel;;4,1;dr;0,09;G.IV-7227/529/92;DECYZJA WOJEWODY;;1800;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;90;1;0,02;33;właściciel;;4,1;dr;0,02;G.IV-7227/529/92;DECYZJA WOJEWODY;;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;97;1;0,39;33;właściciel;;4,1;dr;0,39;G.IV-7227/529/92;DECYZJA WOJEWODY;;7800;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;106;1;0,26;5;właściciel;;4,1;K;0,26;71390;Księga wieczysta;;5533,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5533,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;usługi;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;SIEDLICE   0131;37;1;0,09;5;właściciel;;4,1;W;0,01;G.IV-7227/529/92;DECYZJA WOJEWODY;;65;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;59/2;1;0,0081;166;współwłaściciel;3253/10000;4,1;B;0,0081;71311;Księga wieczysta;;810;0;0;0;0;0;0;0;0;0;0;0;0;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;59/4;1;0,1474;1;właściciel;;4,1;B;0,1474;67711;Księga wieczysta;;14740;0;0;0;0;0;0;0;0;0;0;0;0;14740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;29;1;0,0975;131;właściciel;;4,1;B-RVI;0,0975;71365;Księga wieczysta;;9750;0;0;0;9750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;60/1;1;0,07;131;właściciel;;4,1;B-RVI;0,07;71365;Księga wieczysta;;7000;0;0;0;7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;154/3;1;0,0074;169;właściciel;;4,1;Bi;0,0074;42339;Księga wieczysta;;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;58/2;1;0,1252;166;współwłaściciel;3253/10000;4,1;Bi;0,1252;71311;Księga wieczysta;;12520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;59/6;1;0,0268;166;współwłaściciel;3253/10000;4,1;Bi;0,0268;71311;Księga wieczysta;;2680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;59/7;1;0,0206;1;właściciel;;4,1;Bi;0,0206;67711;Księga wieczysta;;2060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;139/2;1;0,05;130;właściciel;;4,1;dr;0,05;G.IV-7227/529/92;DECYZJA WOJEWODY;;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;197/1;1;0,082;130;właściciel;;4,1;dr;0,082;G.IV-7227/529/92;DECYZJA WOJEWODY;;1640;1640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;222/2;2;0,018;130;właściciel;;4,1;dr;0,018;G.IV-7227/529/92;DECYZJA WOJEWODY;;360;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;225/2;2;0,006;130;właściciel;;4,1;dr;0,006;G.IV-7227/529/92;DECYZJA WOJEWODY;;120;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;268/1;2;0,02;130;właściciel;;4,1;dr;0,02;G.IV-7227/529/92;DECYZJA WOJEWODY;;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;77/1;1;0,01;130;właściciel;;4,1;dr;0,01;64062;Księga wieczysta;;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;77/4;1;0,003;130;właściciel;;4,1;dr;0,003;64062;Księga wieczysta;;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;214;2;0,791;1;właściciel;;4,1;ŁIII;0,141;G.IV-7227/529/92;DECYZJA WOJEWODY;;4071,375;0;0;0;0;0;0;0;0;0;0;0;0;0;4071,375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;59/5;1;0,409;1;właściciel;;4,1;PsV;0,409;67711;Księga wieczysta;;8704,338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8704,338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;60/2;1;0,312;1;właściciel;;4,1;PsV;0,1175;G.IV-7227/529/92;DECYZJA WOJEWODY;;2500,635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500,635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;11;1;0,388;1;właściciel;;4,1;RVI;0,072;G.IV-7227/529/92;DECYZJA WOJEWODY;;1532,304;0;0;0;0;0;0;0;0;1532,304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;128/1;1;0,0192;131;właściciel;;4,1;RVI;0,0192;G.IV-7227/529/92;DECYZJA WOJEWODY;;408,6144;0;0;0;0;0;0;0;0;408,6144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;128/2;1;0,0039;131;właściciel;;4,1;RVI;0,0039;G.IV-7227/529/92;DECYZJA WOJEWODY;;82,9998;0;0;0;0;0;0;0;0;82,9998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;128/3;1;0,014;131;właściciel;;4,1;RVI;0,014;G.IV-7227/529/92;DECYZJA WOJEWODY;;297,948;0;0;0;0;0;0;0;0;297,948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;58/3;1;0,0326;1;właściciel;;4,1;RVI;0,0268;67710;Księga wieczysta;;570,3576;0;0;0;0;0;0;0;0;570,3576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;68/3;1;0,089;131;właściciel;;4,1;RVI;0,089;71365;Księga wieczysta;;1894,098;0;0;0;0;0;0;0;0;1894,098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;80/3;1;0,0973;1;właściciel;;4,1;RVI;0,0884;69458;Księga wieczysta;;1881,3288;0;0;0;0;0;0;0;0;1881,3288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rezerwa do sprzedaży;sprzedaż;rola;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;239;2;0,023;100;właściciel;;4,1;W;0,023;G.IV-7227/529/92;DECYZJA WOJEWODY;;149,5;0;149,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;254;2;0,0701;100;właściciel;;4,1;W;0,0701;G.IV-7227/529/92;DECYZJA WOJEWODY;;455,65;0;455,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;256;2;0,066;100;właściciel;;4,1;W;0,066;G.IV-7227/529/92;DECYZJA WOJEWODY;;429;0;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;40;3;0,36;100;właściciel;;4,1;Wp;0,36;G.IV-7227/529/92;DECYZJA WOJEWODY;;4680;0;0;0;0;0;0;0;0;0;0;0;2340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2340;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;41;3;2,85;100;właściciel;;4,1;Wp;2,85;G.IV-7227/529/92;DECYZJA WOJEWODY;;37050;0;0;0;0;0;0;0;0;0;0;0;18525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18525;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZAWIŚĆ   0144;42;3;0,28;100;właściciel;;4,1;Wp;0,28;G.IV-7227/529/92;DECYZJA WOJEWODY;;3640;0;0;0;0;0;0;0;0;0;0;0;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1820;0;0;melioracje;melioracje;woda;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;197/5;1;0,0007;120;właściciel;;4,1;B-RV;0,0007;G.IV-7227/538/92;DECYZJA WOJEWODY;;70;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;289;1;0,05;120;właściciel;;4,1;B-RV;0,05;26639;Księga wieczysta;;5000;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;307/1;1;0,1;120;właściciel;;4,1;B-RVI;0,1;26639;Księga wieczysta;;10000;0;0;0;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;339/1;1;0,01;120;właściciel;;4,1;B-RVI;0,01;G.IV-7227/538/92;DECYZJA WOJEWODY;;1000;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;zabudowa mieszkaniowa, usługi dla ludności;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;303;1;0,68;6;właściciel;;4,1;Bz;0,68;26500;Księga wieczysta;;68000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68000;0;0;;;;tereny rekreacyjne;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;103;1;0,31;94;właściciel;;4,1;dr;0,31;G.IV-7227/538/92;DECYZJA WOJEWODY;;6200;6200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;124;1;0,05;94;właściciel;;4,1;dr;0,05;G.IV-7227/538/92;DECYZJA WOJEWODY;;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
POKÓJ;ZIELENIEC   0812;130;1;0,78;94;właściciel;;4,1;dr;0,78;G.IV-7227/538/92;DECYZJA WOJEWODY;;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;droga;droga;droga;;Joanna Ptaszek, Beata Pyrek, Tomasz Głuszkiewicz
